#time	diode A	diode B
1519333854.9	10.856989	11.056641
1519333875.0	10.857398	11.057027
1519333895.0	10.857220	11.056850
1519333915.1	10.857028	11.056616
1519333935.2	10.856941	11.056519
1519333955.2	10.857482	11.057096
1519333975.3	10.856810	11.056373
1519333995.4	10.856730	11.056349
1519334015.5	10.856239	11.055777
1519334035.5	10.856374	11.055983
1519334055.6	10.856684	11.056237
1519334075.7	10.856825	11.056372
1519334095.7	10.856637	11.056224
1519334115.8	10.856018	11.055626
1519334135.9	10.856672	11.056240
1519334155.9	10.856191	11.055721
1519334176.0	10.856339	11.055931
1519334196.1	10.856274	11.055851
1519334216.2	10.855978	11.055573
1519334236.3	10.855542	11.055104
1519334256.3	10.855465	11.055037
1519334276.4	10.855549	11.055147
1519334296.5	10.855872	11.055438
1519334316.5	10.855818	11.055397
1519334336.6	10.855429	11.054943
1519334356.7	10.855901	11.055467
1519334376.7	10.855726	11.055324
1519334396.8	10.854883	11.054484
1519334416.9	10.855196	11.054749
1519334437.0	10.855200	11.054780
1519334457.0	10.855509	11.055057
1519334477.1	10.855459	11.055021
1519334497.2	10.854966	11.054506
1519334517.2	10.855190	11.054751
1519334537.3	10.855778	11.055360
1519334557.4	10.855591	11.055222
1519334577.4	10.855820	11.055366
1519334597.5	10.855102	11.054722
1519334617.6	10.855262	11.054763
1519334637.6	10.855681	11.055190
1519334657.7	10.855789	11.055314
1519334677.8	10.855547	11.055028
1519334697.9	10.855042	11.054543
1519334717.9	10.854986	11.054506
1519334738.0	10.854557	11.054111
1519334758.1	10.855017	11.054519
1519334778.2	10.854942	11.054454
1519334798.2	10.855328	11.054885
1519334818.3	10.855197	11.054696
1519334838.4	10.855036	11.054638
1519334858.4	10.854987	11.054539
1519334878.5	10.854757	11.054241
1519334898.6	10.855116	11.054627
1519334918.6	10.854376	11.053907
1519334938.7	10.854238	11.053810
1519334958.8	10.853670	11.053181
1519334978.8	10.853648	11.053142
1519334998.9	10.853875	11.053409
1519335019.0	10.854494	11.053976
1519335039.0	10.854095	11.053603
1519335059.1	10.853551	11.053065
1519335079.2	10.853885	11.053394
1519335099.2	10.854463	11.054047
1519335119.3	10.854592	11.054152
1519335139.4	10.854257	11.053787
1519335159.5	10.853874	11.053435
1519335179.5	10.853843	11.053352
1519335199.6	10.853561	11.053037
1519335219.7	10.853229	11.052762
1519335239.7	10.853451	11.052957
1519335259.8	10.853666	11.053150
1519335279.9	10.854030	11.053519
1519335299.9	10.853920	11.053383
1519335320.0	10.854055	11.053535
1519335340.1	10.853853	11.053360
1519335360.1	10.853849	11.053325
1519335380.2	10.853552	11.053059
1519335400.3	10.853402	11.052934
1519335420.4	10.853321	11.052802
1519335440.4	10.853639	11.053051
1519335460.5	10.853028	11.052507
1519335480.6	10.853445	11.052991
1519335500.6	10.853718	11.053240
1519335520.7	10.853402	11.052885
1519335540.7	10.853718	11.053156
1519335560.8	10.852957	11.052462
1519335580.9	10.852750	11.052258
1519335601.0	10.852934	11.052444
1519335621.0	10.852455	11.051923
1519335641.1	10.852744	11.052173
1519335661.2	10.852612	11.052037
1519335681.2	10.853126	11.052574
1519335701.3	10.852764	11.052191
1519335721.4	10.852429	11.051900
1519335741.5	10.852281	11.051754
1519335761.5	10.852565	11.051979
1519335781.6	10.853058	11.052509
1519335801.7	10.852304	11.051741
1519335821.7	10.852608	11.052052
1519335841.8	10.852579	11.051971
1519335861.9	10.852378	11.051867
1519335882.0	10.852194	11.051697
1519335902.0	10.852578	11.052055
1519335922.1	10.852193	11.051641
1519335942.2	10.852354	11.051777
1519335962.2	10.852038	11.051491
1519335982.3	10.852057	11.051519
1519336002.4	10.852091	11.051453
1519336022.4	10.851985	11.051437
1519336042.5	10.852021	11.051439
1519336062.6	10.851943	11.051342
1519336082.6	10.852070	11.051527
1519336102.7	10.851570	11.051008
1519336122.8	10.851671	11.051096
1519336142.9	10.852003	11.051436
1519336162.9	10.852254	11.051697
1519336183.0	10.851860	11.051320
1519336203.1	10.851645	11.051033
1519336223.1	10.851287	11.050655
1519336243.2	10.851183	11.050588
1519336263.3	10.851570	11.050936
1519336283.3	10.851324	11.050740
1519336303.4	10.851931	11.051344
1519336323.5	10.852312	11.051805
1519336343.5	10.851847	11.051291
1519336363.6	10.851773	11.051136
1519336383.7	10.851752	11.051214
1519336403.8	10.851585	11.050967
1519336423.8	10.852119	11.051501
1519336443.9	10.851672	11.051092
1519336464.0	10.851516	11.050953
1519336484.0	10.851608	11.051116
1519336504.1	10.851574	11.051109
1519336524.2	10.851557	11.050932
1519336544.3	10.851595	11.050991
1519336564.4	10.851770	11.051187
1519336584.4	10.851594	11.051086
1519336604.5	10.851392	11.050808
1519336624.6	10.851196	11.050602
1519336644.6	10.851524	11.050978
1519336664.7	10.850948	11.050330
1519336684.8	10.850969	11.050395
1519336704.9	10.851288	11.050657
1519336724.9	10.851195	11.050583
1519336745.0	10.851128	11.050493
1519336765.1	10.851046	11.050449
1519336785.1	10.851204	11.050616
1519336805.2	10.851480	11.050887
1519336825.3	10.851678	11.051049
1519336845.4	10.851413	11.050799
1519336865.4	10.851338	11.050707
1519336885.5	10.851007	11.050447
1519336905.6	10.851214	11.050620
1519336925.6	10.851211	11.050594
1519336945.7	10.851126	11.050485
1519336965.8	10.851327	11.050758
1519336985.8	10.851088	11.050422
1519337005.9	10.850416	11.049845
1519337026.0	10.850817	11.050168
1519337046.0	10.850863	11.050225
1519337066.1	10.850865	11.050254
1519337086.2	10.850919	11.050404
1519337106.2	10.851241	11.050643
1519337126.3	10.850813	11.050185
1519337146.4	10.850515	11.049849
1519337166.5	10.850977	11.050317
1519337186.5	10.851117	11.050482
1519337206.6	10.850938	11.050332
1519337226.7	10.850967	11.050381
1519337246.8	10.850749	11.050026
1519337266.8	10.850770	11.050126
1519337286.9	10.850704	11.050035
1519337307.0	10.850403	11.049756
1519337327.1	10.850479	11.049846
1519337347.1	10.850430	11.049834
1519337367.2	10.850128	11.049500
1519337387.2	10.850172	11.049463
1519337407.3	10.849802	11.049197
1519337427.4	10.850151	11.049452
1519337447.5	10.849817	11.049205
1519337467.5	10.850088	11.049445
1519337487.6	10.850876	11.050264
1519337507.7	10.849845	11.049171
1519337527.7	10.850090	11.049398
1519337547.8	10.849349	11.048711
1519337567.9	10.849574	11.049020
1519337588.0	10.850065	11.049371
1519337608.0	10.849380	11.048737
1519337628.1	10.849777	11.049092
1519337648.2	10.849836	11.049114
1519337668.2	10.849934	11.049285
1519337688.3	10.849590	11.048904
1519337708.4	10.849741	11.049088
1519337728.5	10.849800	11.049110
1519337748.5	10.849945	11.049285
1519337768.6	10.849599	11.048965
1519337788.7	10.849894	11.049197
1519337808.7	10.850082	11.049429
1519337828.8	10.850063	11.049414
1519337848.9	10.850040	11.049343
1519337868.9	10.849562	11.048916
1519337889.0	10.849324	11.048649
1519337909.1	10.848828	11.048094
1519337929.1	10.849385	11.048680
1519337949.2	10.849426	11.048784
1519337969.3	10.848988	11.048319
1519337989.4	10.849136	11.048468
1519338009.4	10.849538	11.048875
1519338029.5	10.849370	11.048656
1519338049.6	10.849213	11.048512
1519338069.6	10.849838	11.049191
1519338089.7	10.849088	11.048374
1519338109.8	10.848959	11.048299
1519338129.9	10.849347	11.048656
1519338150.0	10.849562	11.048882
1519338170.0	10.849468	11.048761
1519338190.1	10.849319	11.048600
1519338210.2	10.848926	11.048234
1519338230.2	10.849104	11.048354
1519338250.3	10.849275	11.048525
1519338270.4	10.849073	11.048388
1519338290.5	10.849469	11.048803
1519338310.5	10.849743	11.049070
1519338330.6	10.849654	11.048915
1519338350.7	10.849582	11.048880
1519338370.7	10.849293	11.048546
1519338390.8	10.849315	11.048595
1519338410.9	10.848551	11.047834
1519338430.9	10.848618	11.047935
1519338451.0	10.848285	11.047562
1519338471.1	10.848499	11.047782
1519338491.1	10.849022	11.048363
1519338511.2	10.849213	11.048537
1519338531.3	10.848712	11.048004
1519338551.4	10.848636	11.047900
1519338571.4	10.848248	11.047497
1519338591.5	10.848396	11.047560
1519338611.6	10.849216	11.048506
1519338631.6	10.849319	11.048552
1519338651.7	10.848815	11.048044
1519338671.8	10.848905	11.048212
1519338691.8	10.848495	11.047735
1519338711.9	10.848413	11.047648
1519338732.0	10.848416	11.047681
1519338752.1	10.848242	11.047496
1519338772.1	10.848120	11.047416
1519338792.2	10.848126	11.047327
1519338812.3	10.848695	11.047960
1519338832.3	10.848684	11.047959
1519338852.4	10.848064	11.047310
1519338872.5	10.848116	11.047405
1519338892.6	10.848214	11.047505
1519338912.6	10.848240	11.047439
1519338932.7	10.847908	11.047173
1519338952.8	10.847176	11.046498
1519338972.9	10.847743	11.047019
1519338992.9	10.847751	11.047014
1519339013.0	10.847800	11.047093
1519339033.1	10.847794	11.047030
1519339053.2	10.848201	11.047456
1519339073.2	10.848357	11.047582
1519339093.3	10.848413	11.047712
1519339113.4	10.848042	11.047287
1519339133.5	10.847872	11.047076
1519339153.5	10.847800	11.047056
1519339173.6	10.847443	11.046761
1519339193.7	10.847430	11.046722
1519339213.8	10.846959	11.046197
1519339233.8	10.847243	11.046454
1519339253.9	10.847431	11.046682
1519339274.0	10.847368	11.046602
1519339294.1	10.847528	11.046734
1519339314.1	10.847755	11.046954
1519339334.2	10.847650	11.046904
1519339354.3	10.847331	11.046612
1519339374.4	10.847150	11.046420
1519339394.4	10.846982	11.046289
1519339414.5	10.846884	11.046100
1519339434.6	10.846797	11.046003
1519339454.6	10.847618	11.046847
1519339474.7	10.847373	11.046619
1519339494.8	10.847445	11.046716
1519339514.9	10.847485	11.046700
1519339534.9	10.847148	11.046412
1519339555.0	10.847408	11.046628
1519339575.1	10.847098	11.046353
1519339595.2	10.847174	11.046368
1519339615.2	10.847063	11.046320
1519339635.3	10.847528	11.046747
1519339655.4	10.847888	11.047096
1519339675.5	10.846815	11.046060
1519339695.5	10.846845	11.046065
1519339715.6	10.846856	11.046069
1519339735.7	10.846335	11.045559
1519339755.8	10.846865	11.046045
1519339775.8	10.846520	11.045798
1519339795.9	10.846340	11.045613
1519339816.0	10.845543	11.044729
1519339836.0	10.846175	11.045446
1519339856.1	10.845991	11.045225
1519339876.2	10.846383	11.045543
1519339896.3	10.846336	11.045544
1519339916.3	10.846593	11.045844
1519339936.4	10.846886	11.046100
1519339956.5	10.846549	11.045786
1519339976.5	10.846963	11.046213
1519339996.6	10.846127	11.045326
1519340016.7	10.845853	11.045137
1519340036.8	10.846292	11.045559
1519340056.8	10.846238	11.045449
1519340076.9	10.846447	11.045640
1519340097.0	10.846186	11.045360
1519340117.1	10.846053	11.045333
1519340137.1	10.846828	11.045989
1519340157.2	10.846523	11.045683
1519340177.3	10.846107	11.045288
1519340197.3	10.846312	11.045536
1519340217.4	10.845795	11.045036
1519340237.5	10.846243	11.045425
1519340257.6	10.846653	11.045858
1519340277.6	10.846428	11.045666
1519340297.7	10.846584	11.045734
1519340317.8	10.846515	11.045753
1519340337.8	10.846217	11.045342
1519340357.9	10.845819	11.044965
1519340378.0	10.845955	11.045135
1519340398.1	10.845501	11.044712
1519340418.1	10.845772	11.044965
1519340438.2	10.845563	11.044754
1519340458.3	10.845687	11.044827
1519340478.3	10.845967	11.045161
1519340498.4	10.845653	11.044872
1519340518.5	10.846350	11.045575
1519340538.6	10.846931	11.046086
1519340558.6	10.846537	11.045710
1519340578.7	10.846217	11.045466
1519340598.8	10.845963	11.045147
1519340618.8	10.846104	11.045238
1519340638.9	10.845890	11.045095
1519340659.0	10.845484	11.044653
1519340679.0	10.845848	11.045013
1519340699.1	10.845972	11.045226
1519340719.2	10.845551	11.044717
1519340739.2	10.845847	11.045053
1519340759.3	10.845974	11.045148
1519340779.4	10.846099	11.045304
1519340799.4	10.846268	11.045428
1519340819.5	10.845832	11.045028
1519340839.6	10.845985	11.045155
1519340859.6	10.846041	11.045252
1519340879.7	10.846318	11.045546
1519340899.8	10.846504	11.045670
1519340919.9	10.846181	11.045403
1519340939.9	10.845820	11.045034
1519340960.0	10.846086	11.045358
1519340980.1	10.845074	11.044250
1519341000.2	10.845776	11.044988
1519341020.2	10.845339	11.044519
1519341040.3	10.845819	11.045012
1519341060.4	10.846057	11.045244
1519341080.4	10.846188	11.045373
1519341100.5	10.845762	11.044982
1519341120.6	10.845804	11.044993
1519341140.6	10.845978	11.045148
1519341160.7	10.845846	11.045003
1519341180.8	10.845770	11.044951
1519341200.8	10.845533	11.044720
1519341220.9	10.845547	11.044701
1519341241.0	10.845533	11.044681
1519341261.0	10.845466	11.044642
1519341281.1	10.845757	11.044963
1519341301.2	10.845575	11.044805
1519341321.3	10.845423	11.044693
1519341341.3	10.845364	11.044577
1519341361.4	10.845837	11.045048
1519341381.5	10.845805	11.045036
1519341401.5	10.846072	11.045217
1519341421.6	10.845587	11.044847
1519341441.7	10.845175	11.044358
1519341461.8	10.845769	11.044939
1519341481.8	10.845581	11.044739
1519341501.9	10.845614	11.044793
1519341521.9	10.845811	11.045058
1519341542.0	10.845985	11.045156
1519341562.1	10.846263	11.045444
1519341582.2	10.846330	11.045536
1519341602.2	10.846487	11.045646
1519341622.3	10.846045	11.045217
1519341642.4	10.845658	11.044869
1519341662.4	10.846382	11.045579
1519341682.5	10.845893	11.045099
1519341702.6	10.845695	11.044827
1519341722.7	10.846337	11.045559
1519341742.7	10.846369	11.045556
1519341762.8	10.845819	11.045067
1519341782.9	10.845888	11.045072
1519341802.9	10.845669	11.044878
1519341823.0	10.845612	11.044740
1519341843.1	10.845499	11.044662
1519341863.1	10.845808	11.044989
1519341883.2	10.845419	11.044631
1519341903.3	10.845744	11.044981
1519341923.4	10.846035	11.045249
1519341943.4	10.845716	11.044953
1519341963.5	10.845442	11.044594
1519341983.6	10.845044	11.044265
1519342003.7	10.845719	11.044830
1519342023.7	10.845979	11.045073
1519342043.8	10.845548	11.044711
1519342063.9	10.845955	11.045127
1519342083.9	10.845689	11.044828
1519342104.0	10.845807	11.044996
1519342124.1	10.845836	11.045036
1519342144.1	10.846008	11.045177
1519342164.2	10.845499	11.044700
1519342184.3	10.845941	11.045101
1519342204.4	10.845679	11.044872
1519342224.4	10.845830	11.045038
1519342244.5	10.845647	11.044827
1519342264.6	10.845437	11.044594
1519342284.6	10.845712	11.044868
1519342304.7	10.845344	11.044485
1519342324.8	10.844985	11.044154
1519342344.9	10.845094	11.044286
1519342364.9	10.845142	11.044328
1519342385.0	10.845609	11.044756
1519342405.1	10.845602	11.044730
1519342425.1	10.845492	11.044629
1519342445.2	10.845441	11.044625
1519342465.3	10.845549	11.044739
1519342485.4	10.845696	11.044873
1519342505.4	10.845600	11.044769
1519342525.5	10.845518	11.044667
1519342545.6	10.845370	11.044567
1519342565.7	10.845610	11.044844
1519342585.7	10.845697	11.044881
1519342605.8	10.845775	11.044902
1519342625.9	10.845555	11.044750
1519342645.9	10.845875	11.045024
1519342666.0	10.845659	11.044868
1519342686.1	10.845090	11.044270
1519342706.1	10.845109	11.044244
1519342726.2	10.845325	11.044507
1519342746.3	10.845074	11.044231
1519342766.3	10.844888	11.044063
1519342786.4	10.845299	11.044488
1519342806.5	10.845566	11.044714
1519342826.5	10.845481	11.044721
1519342846.6	10.845244	11.044408
1519342866.7	10.845259	11.044440
1519342886.7	10.844625	11.043799
1519342906.8	10.844731	11.043935
1519342926.9	10.844439	11.043612
1519342947.0	10.844091	11.043233
1519342967.0	10.843984	11.043117
1519342987.1	10.844336	11.043526
1519343007.2	10.844766	11.043883
1519343027.3	10.845222	11.044355
1519343047.3	10.844801	11.043950
1519343067.4	10.844467	11.043634
1519343087.5	10.844043	11.043168
1519343107.5	10.844450	11.043619
1519343127.6	10.844307	11.043453
1519343147.7	10.844888	11.044010
1519343167.7	10.844964	11.044103
1519343187.8	10.844503	11.043616
1519343207.9	10.844626	11.043729
1519343227.9	10.844474	11.043579
1519343248.0	10.844771	11.043856
1519343268.1	10.844754	11.043906
1519343288.1	10.844850	11.043952
1519343308.2	10.844372	11.043530
1519343328.3	10.844034	11.043174
1519343348.4	10.844633	11.043739
1519343368.4	10.844058	11.043188
1519343388.5	10.844126	11.043152
1519343408.6	10.843956	11.043076
1519343428.6	10.844525	11.043667
1519343448.7	10.844180	11.043333
1519343468.8	10.844712	11.043888
1519343488.8	10.844407	11.043524
1519343508.9	10.844281	11.043463
1519343529.0	10.844143	11.043243
1519343549.1	10.843695	11.042777
1519343569.1	10.843562	11.042635
1519343589.2	10.843963	11.043121
1519343609.3	10.844115	11.043156
1519343629.3	10.844168	11.043322
1519343649.4	10.844419	11.043607
1519343669.5	10.843873	11.043007
1519343689.6	10.843865	11.043037
1519343709.7	10.843999	11.043070
1519343729.7	10.843986	11.043058
1519343749.8	10.844428	11.043592
1519343769.8	10.844331	11.043368
1519343789.9	10.843972	11.043068
1519343810.0	10.843740	11.042805
1519343830.1	10.843674	11.042718
1519343850.1	10.843444	11.042498
1519343870.2	10.843016	11.042092
1519343890.3	10.843076	11.042187
1519343910.4	10.843478	11.042595
1519343930.4	10.843470	11.042578
1519343950.5	10.843781	11.042827
1519343970.6	10.843586	11.042615
1519343990.7	10.844065	11.043193
1519344010.7	10.843691	11.042809
1519344030.8	10.843402	11.042433
1519344050.9	10.843671	11.042817
1519344070.9	10.844421	11.043510
1519344091.0	10.843837	11.042959
1519344111.1	10.844039	11.043095
1519344131.1	10.843710	11.042802
1519344151.2	10.844543	11.043606
1519344171.3	10.844245	11.043377
1519344191.4	10.844064	11.043117
1519344211.4	10.844150	11.043227
1519344231.5	10.844144	11.043265
1519344251.6	10.843862	11.042979
1519344271.6	10.843756	11.042879
1519344291.7	10.844252	11.043407
1519344311.8	10.844167	11.043246
1519344331.9	10.843790	11.042838
1519344351.9	10.843320	11.042330
1519344372.0	10.842986	11.042058
1519344392.1	10.843981	11.043013
1519344412.1	10.843865	11.042953
1519344432.2	10.843633	11.042651
1519344452.3	10.843739	11.042875
1519344472.3	10.843526	11.042584
1519344492.4	10.843467	11.042520
1519344512.5	10.843732	11.042844
1519344532.5	10.843445	11.042552
1519344552.6	10.842764	11.041776
1519344572.7	10.842781	11.041826
1519344592.8	10.843496	11.042551
1519344612.8	10.843657	11.042727
1519344632.9	10.843523	11.042623
1519344653.0	10.843431	11.042488
1519344673.1	10.843611	11.042611
1519344693.1	10.843818	11.042861
1519344713.2	10.843685	11.042745
